D_vals,q1_0,q1_1,q2_00,q2_01,q2_10,q2_11,fircon,seccon,ICphi,ICn,m_vals
0.0003237075363943241,1.0,0.28954969609419917,0.0,0.25368511014241024,0.9918660662051018,0.9160521499189862,0.0,-5.551115123125783e-17,0.3552251519529006,-2.220446049250313e-16,0.5846153846153846
0.0003156468867450506,1.0,0.34050154379856656,0.0,0.2950525667914429,0.9984766960023768,0.8724242385129832,0.0,1.1102230246251565e-16,0.3297492281007166,2.220446049250313e-16,0.6025641025641026
0.0003083042011536249,1.0,0.3885057639497885,0.0,0.33161864671430547,0.9930593154177634,0.8754233669254443,0.0,-5.551115123125783e-17,0.3057471180251057,0.0,0.6205128205128205
0.00030111363377775525,1.0,0.43381095164270905,0.0,0.36874958133466373,0.9886666837200047,0.87960707079508,0.0,-2.7755575615628914e-17,0.28309452417864533,0.0,0.6384615384615385
0.0002936335558881418,1.0,0.47663851188367273,0.0,0.4113199052811404,0.9996485034372191,0.8637317685104424,0.0,-1.1102230246251565e-16,0.26168074405816344,2.220446049250313e-16,0.6564102564102564
0.0002867623282525267,1.0,0.5171862780433687,0.0,0.44970393771634687,0.9989837414965106,0.871417676668587,0.0,-1.6653345369377348e-16,0.24140686097831554,0.0,0.6743589743589744
0.0002804010195127822,1.0,0.5556315674392285,0.0,0.48451996151580023,0.9866433549426055,0.8933806742845691,0.0,5.551115123125783e-17,0.22218421628038554,0.0,0.6923076923076924
0.0002737610642147857,1.0,0.5921337736165248,0.0,0.5250212273820837,0.9923989363627626,0.8971311641658746,0.0,-1.1102230246251565e-16,0.20393311319173746,0.0,0.7102564102564103
0.00026755127789977653,1.0,0.6268365752639545,0.0,0.5627824033155061,0.9888311820011615,0.9111114676491461,5.551115123125783e-17,-5.551115123125783e-17,0.1865817123680229,-2.220446049250313e-16,0.7282051282051283
0.00026138269659768833,1.0,0.6598698263166625,0.0,0.6026086707155196,0.992895566701105,0.9205475243048407,0.0,1.6653345369377348e-16,0.1700650868416691,-2.220446049250313e-16,0.7461538461538462
0.0002554848312538008,1.0,0.6913511796689077,0.0,0.6415245259463154,0.993717959716625,0.9335377353386083,0.0,5.551115123125783e-17,0.15432441016554632,-2.220446049250313e-16,0.7641025641025642
0.00024973029647887876,1.0,0.721387487293509,0.0,0.6812121785439762,0.9982175662167738,0.9456850961105796,0.0,2.220446049250313e-16,0.13930625635324545,0.0,0.7820512820512822
0.00024432577649375936,1.0,0.7500760118836728,0.0,0.7185976641890841,0.9920100746042593,0.9633575808053705,0.0,0.0,0.12496199405816366,0.0,0.8
