p,q,q1_0,q1_1,q2_10,q2_00,q2_11,q2_01,m,D_vals
0.7058363754340511,0,0.2500352889698985,0.0,0.3750529334548471,0.0,0.0,0,0.15,0.0017700064550821091
1.0,0,0.8182440097230049,0.0,1.0,0.0006093789177807556,0.0,0,0.44999999999999996,0.0005405956628523493
0.0,0,1.0,0.7500570089127545,1.0,1.0,0.6668415864536695,0,0.75,0.00032771391839689975
