D_vals,q1_0,q1_1,q2_00,q2_01,q2_10,q2_11,fircon,seccon,ICphi,ICn,m_vals
0.0017508489357947433,0.1764840020971187,0.0,0.21435837634723004,0.0,0.0,0.0,0.0,0.0,0.44125355535210864,0.35301155430354936,0.15
0.00052838641630896,0.8182440097230049,0.0,1.0,0.0,0.7780048879990831,0.0,0.0,0.0,0.6311171168624192,0.22199511200091693,0.44999999999999996
0.00031359367368479223,1.0,0.6667426785503394,0.0,1.0,1.0,0.5002767410162547,0.0,0.0,0.4998507335640241,0.3332220728391939,0.75
