D_vals,q1,q2,m_vals
0.0012947337280656032,0.20001520237673456,0.23006007902519895,0.2
0.000647717541223481,0.4000304047534691,0.4600842647261624,0.4
0.00048077832518406003,0.5000380059418363,0.5750925153758999,0.5
0.00029959810635327025,0.7000532083185709,0.8051149561166895,0.7
