D_vals,q1_0,q1_1,q2_00,q2_01,q2_10,q2_11,fircon,seccon,ICphi,ICn,m_vals
0.001878751600402275,0.11111955687596364,0.0,0.09939423281702106,0.0,0.2051465287450257,0.0,0.0,1.0408340855860843e-17,0.04988239627928709,-0.005677382158694733,0.1
0.00175076970305674,0.1337310946123516,0.0,0.1148223559382628,0.0,0.2564337446887035,0.0,0.0,3.122502256758253e-17,0.043629933822493805,-0.02323561348368197,0.11794871794871796
0.0016297552717289734,0.15728198406479127,0.0,0.13402937839857626,0.007233914139166811,0.2748449886995401,0.0,0.0,0.0,0.07459584142290554,-0.004045150609490067,0.13589743589743591
0.001515645302487511,0.18183200216066778,0.0,0.14819822145636644,0.0,0.33336535136476037,0.0,0.0,6.938893903907228e-18,0.060633694008546624,-0.03028230707178725,0.15384615384615385
0.001407814818895219,0.2074461077281922,0.0,0.16782432032479586,0.0,0.3590096200376551,0.0,0.0,1.3877787807814457e-17,0.08516935984592083,-0.018553694018175193,0.1717948717948718
0.0013065715416973676,0.23419501544111326,0.0,0.18823732421647602,0.0,0.3846539868846768,0.0,0.0,-1.3877787807814457e-17,0.11079161744199773,-0.006305890278558879,0.18974358974358976
0.0012132775875475477,0.26215584777533174,0.0,0.20046996795731412,0.0,0.4359421023299475,0.0,-2.7755575615628914e-17,0.0,0.10520726288702092,-0.025870661000644946,0.2076923076923077
0.0011245568605598064,0.2914128776349776,0.0,0.22149465397079063,0.0,0.46158671063077295,0.0,-2.7755575615628914e-17,0.0,0.13248086529809233,-0.01322557351939646,0.22564102564102567
0.0010449766799003396,0.32205837670830145,0.0,0.23148409729144862,0.013151965102022083,0.49972452129086525,0.0,-2.7755575615628914e-17,1.3877787807814457e-17,0.1424135987212058,-0.01861558963294485,0.2435897435897436
0.0009661732344232108,0.3541935875421341,0.0,0.25318206933039805,0.0,0.5385200021871229,0.0,0.0,0.0,0.15627698301900128,-0.020819810752065848,0.26153846153846155
0.0008943756120686276,0.38792984090861327,0.0,0.2763248173287271,0.0,0.5641649209200212,0.0,0.0,2.7755575615628914e-17,0.18686001534619112,-0.007104905108115567,0.2794871794871795
0.0008293759810673259,0.4233898444471024,0.0,0.2824654513788765,0.0,0.6154538297033272,0.0,0.0,2.7755575615628914e-17,0.18250338482521977,-0.029191537398331358,0.2974358974358975
0.0007676276918492853,0.46070917401382677,0.0,0.30672189654917503,0.0,0.6410989553851607,0.0,0.0,2.7755575615628914e-17,0.21537711057362974,-0.014977476433283732,0.3153846153846154
