D_vals,q1_0,q1_1,q2_00,q2_01,q2_10,q2_11,fircon,seccon,ICphi,ICn,m_vals
0.0005829442137750917,0.7333890753813601,0.0,1.0,0.0,0.6366023467981048,0.0,5.551115123125783e-17,-5.551115123125783e-17,0.7300921908925753,0.3633976532018952,0.42307692307692313
0.0005459008565484184,0.7890507983669348,0.0,1.0,0.0,0.7327886003222448,0.0,0.0,5.551115123125783e-17,0.6617367988612226,0.2672113996777552,0.4410256410256411
0.0005115230441731504,0.8484057162425471,0.0,1.0,0.0,0.8214532785390419,0.0,0.0,5.551115123125783e-17,0.6027495795822316,0.17854672146095796,0.458974358974359
0.000479688436867013,0.9118340108351137,0.0,1.0,0.0,0.9034455500111402,0.0,0.0,5.551115123125783e-17,0.5524714554064165,0.09655444998885976,0.476923076923077
0.0004502753826167303,0.979769899967253,0.0,1.0,0.0,0.9794913878614186,0.0,0.0,-5.551115123125783e-17,0.510393562122208,0.02050861213858135,0.4948717948717949
0.0004344208656951805,1.0,0.050076011883672944,0.0,0.05128205128205128,1.0,0.02998598979291002,2.0816681711721685e-17,-4.7379634937616544e-17,0.4998522303085824,0.024890236250418862,0.5128205128205129
0.0004235725807617953,1.0,0.11601804086917988,0.0,0.1282051282051282,1.0,0.024345036232018297,5.551115123125783e-17,1.7564075194265172e-16,0.5046813119637101,0.06269033239830013,0.5307692307692308
0.0004130199213707959,1.0,0.17764610534161673,0.0,0.20512820512820512,1.0,0.05118137357076537,5.551115123125783e-17,-1.2663481374630692e-16,0.5091949640528539,0.0980180167236624,0.5487179487179488
0.00040262631710721457,1.0,0.23537012953073178,0.0,0.3076923076923077,1.0,0.0009668913007236849,5.551115123125783e-17,-1.0083080204115191e-16,0.5360473004154411,0.15373236518080713,0.5666666666666668
0.00039265879770200926,1.0,0.2895496960941991,0.0,0.38461538461538464,1.0,0.056717199448949075,2.7755575615628914e-17,-6.938893903907228e-18,0.5393216203287141,0.18409646837581373,0.5846153846153846
0.0003827429587405144,1.0,0.34050154379856656,0.0,0.5128205128205128,1.0,0.007079690761291436,0.0,-9.71445146547012e-17,0.584954161694055,0.2552049335933382,0.6025641025641026
0.00037324155872868047,1.0,0.3885057639497884,0.0,0.6153846153846154,1.0,0.031676856015425386,2.7755575615628914e-17,6.678685382510707e-17,0.6072861051445133,0.30153898711940763,0.6205128205128205
0.0003639275497294878,1.0,0.433810951642709,0.0,0.7435897435897436,1.0,0.029719770682138723,0.0,-1.43982048506075e-16,0.6484430149724063,0.36534849079376097,0.6384615384615385
