D_vals,q1_0,q1_1,q2_00,q2_01,q2_10,q2_11,fircon,seccon,ICphi,ICn,m_vals
0.0021223496575503904,0.11111955687596364,0.0,0.09939423281702106,0.0,0.20514701530343962,0.0,0.0,6.938893903907228e-18,0.04988190972087317,-0.005677868717108625,0.1
0.001990056940174799,0.1337310946123516,0.0,0.1148223559382628,0.00657633873692699,0.2498592099942882,0.0,0.0,3.469446951953614e-17,0.050644199005824536,-0.016221348300351268,0.11794871794871796
0.0018619249131803567,0.15728198406479127,0.0,0.13402937839857626,0.0,0.28207863618118123,0.0,0.0,0.0,0.0667933117570832,-0.011847680275312467,0.13589743589743591
0.0017422167123114225,0.18183200216066778,0.0,0.14819822145636644,0.0,0.33336651847805604,0.0,0.0,1.3877787807814457e-17,0.06063252689525095,-0.030283474185083037,0.15384615384615385
0.0016275394983551658,0.2074461077281922,0.0,0.16782432032479586,0.0,0.35901100381038353,0.0,0.0,6.938893903907228e-18,0.08516797607319238,-0.018555077790903596,0.1717948717948718
0.001518978744305997,0.23419501544111326,0.0,0.18823732421647602,0.0,0.3846556010194691,0.0,0.0,0.0,0.1107900033072054,-0.00630750441335115,0.18974358974358976
0.0014179431560323546,0.26215584777533174,0.0,0.20046996795731412,0.0,0.4359440757268472,0.0,-2.7755575615628914e-17,0.0,0.10520528949012126,-0.025872634397544614,0.2076923076923077
0.0013212096187110631,0.2914128776349776,0.0,0.22149465397079063,0.0,0.46158894731898725,0.0,-2.7755575615628914e-17,0.0,0.13247862860987802,-0.013227810207610768,0.22564102564102567
0.001231756524613281,0.32205837670830145,0.0,0.23148409729144862,0.0,0.5128778094647448,0.0,-2.7755575615628914e-17,1.3877787807814457e-17,0.12714246028168552,-0.03388672807246518,0.2435897435897436
0.0011461448772470536,0.3541935875421341,0.0,0.25318206933039805,0.0,0.5385229365656009,0.0,0.0,-2.7755575615628914e-17,0.1562740486405233,-0.02082274513054383,0.26153846153846155
0.0010658078206715897,0.38792984090861327,0.0,0.2763248173287271,0.0,0.5641681554890161,0.0,0.0,2.7755575615628914e-17,0.18685678077719625,-0.007108139677110437,0.2794871794871795
0.0009944402919784129,0.4233898444471024,0.0,0.2824654513788765,0.015782019021999005,0.599676564078656,0.0,0.0,2.7755575615628914e-17,0.20162162373928372,-0.010073298484267523,0.2974358974358975
0.0009219247950984961,0.46070917401382677,0.0,0.30672189654917503,0.0,0.6411029735902494,0.0,0.0,5.551115123125783e-17,0.21537309236854107,-0.014981494638372395,0.3153846153846154
0.000857986165344644,0.5000380059418364,0.0,0.3076923076923077,0.0,0.6924922742443643,0.0,0.0,0.0,0.21139919437859456,-0.0386198085923235,0.33333333333333337
0.0007968505222157701,0.541543136869815,0.0,0.3333333333333333,0.0,0.7179444999167524,0.0,5.551115123125783e-17,5.551115123125783e-17,0.24718915976469857,-0.023582408670209,0.35128205128205137
0.0007401989470677125,0.585410348419711,0.0,0.358974358974359,0.0,0.745907970812218,0.0,0.0,0.0,0.2810346062307856,-0.011670567979069846,0.36923076923076925
0.0006878077128319739,0.6318471874244127,0.0,0.3846153846153846,0.0,0.7760335507045862,0.0,0.0,5.551115123125783e-17,0.31333446603802784,-0.002589127674178515,0.38717948717948725
0.0006401785880868743,0.6810862494725013,0.0,0.3846153846153846,0.0,0.820040019367656,0.0,0.0,0.0,0.3242484896593645,-0.016294635076886,0.40512820512820513
0.0005954654605562967,0.7333890753813601,0.0,0.41025641025641024,0.0,0.8509919975169385,0.0,5.551115123125783e-17,0.0,0.3584704564242872,-0.008224081266392735,0.42307692307692313
0.0005543777030791812,0.7890507983669348,0.0,0.4358974358974359,0.0,0.8835990856197441,0.0,0.0,5.551115123125783e-17,0.39192932802712244,-0.002596071156344859,0.4410256410256411
0.0005169491918164887,0.8484057162425471,0.0,0.4358974358974359,0.0,0.9222488015391762,0.0,0.0,0.0,0.41643933241122644,-0.0077635257100470145,0.458974358974359
0.00048235984423881673,0.9118340108351137,0.0,0.4615384615384615,0.0,0.9555107130350401,0.0,0.0,1.1102230246251565e-16,0.4529322982168086,-0.0029847072007482822,0.476923076923077
0.00045079061662827303,0.979769899967253,0.0,0.48717948717948717,0.0,0.9900802628618048,0.0,0.0,-1.1102230246251565e-16,0.4894302768486183,-0.0004546731350083544,0.4948717948717949
0.00043458058282187486,1.0,0.050076011883672944,0.0,0.02564102564102564,1.0,0.5164043152078645,2.0816681711721685e-17,-3.8163916471489756e-17,0.4748527725661118,-0.00010922149205172538,0.5128205128205129
0.00042402265165420176,1.0,0.11601804086917988,0.0,0.05128205128205128,1.0,0.6104773118211914,5.551115123125783e-17,2.0816681711721685e-16,0.43221881435014664,-0.009772165215263584,0.5307692307692308
0.0004137231291410609,1.0,0.17764610534161673,0.0,0.07692307692307693,1.0,0.6447014469148812,5.551115123125783e-17,-1.5265566588595902e-16,0.3923741352144632,-0.01880281211472834,0.5487179487179488
0.000403547369295038,1.0,0.23537012953073178,0.0,0.1282051282051282,1.0,0.5840981153656366,5.551115123125783e-17,-1.1102230246251565e-16,0.3776778748010652,-0.004637060433568818,0.5666666666666668
0.00039376411977329903,1.0,0.2895496960941991,0.0,0.15384615384615385,1.0,0.622992519228127,2.7755575615628914e-17,-4.163336342344337e-17,0.3419545815702454,-0.013270570382655,0.5846153846153846
0.00038411534654864317,1.0,0.34050154379856656,0.0,0.20512820512820512,1.0,0.6030942870189017,0.0,-1.5265566588595902e-16,0.3296360627718036,-0.00011316532891325615,0.6025641025641026
