D_vals,q1,q2,m_vals
0.001585956782681714,0.1500114017825509,0.15004330612036437,0.15
0.0005743184520862097,0.4500342053476527,0.4500768562426786,0.44999999999999996
0.0002793840843582127,0.7500570089127545,0.7501070852937035,0.75
